SoftPertPop,RectifiedNashPertPop,NashPertPopulation,SelfPlayPertPopulation,FictitiousPertPopulation,SoftPertPop_std,RectifiedNashPertPop_std,NashPertPopulation_std,SelfPlayPertPopulation_std,FictitiousPertPopulation_std
-3.210000000000001,-3.35,-3.2,-4.1,-4.033333333333333,0.24518813638147793,0.23743420141167532,0.24083189157584595,0.26362852652928137,0.2727432655243551
-3.375,-3.3666666666666663,-3.4,-4.2,-4.05,0.2712816801776338,0.2259547644010977,0.2599145158615724,0.27928480087537877,0.3039325583085826
-3.3633333333333333,-3.2,-3.25,-4.3,-4.1,0.24713806307855984,0.260768096208106,0.2537222891273055,0.2924038303442689,0.2991655060330318
-3.6,-3.616666666666667,-3.5549999999999997,-4.4,-3.6833333333333336,0.23285665595430644,0.21509042026294167,0.2147644058031963,0.22803508501982755,0.24885850508985125
-3.066666666666667,-3.05,-3.05,-3.5,-2.634444444444444,0.3927113726672838,0.3838945167620918,0.3951265620026069,0.3968626966596886,0.3254985729425772
-2.9933333333333336,-3.25,-3.15,-4.1,-2.474385715995101,0.19954949260772376,0.2436698586202241,0.2266605391328627,0.22248595461286985,0.2428772495186314
-2.6059523809523806,-2.656944444444444,-2.6222222222222222,-3.8,-1.8419532119532118,0.19922948942308294,0.22172927095619432,0.22817039333590527,0.27928480087537877,0.33566470196279274
-2.5633333333333335,-2.743333333333333,-2.5544444444444445,-3.9,-1.621534794589823,0.18953012073722383,0.17559581113707953,0.17425307975031357,0.2636285265292814,0.20756273479697968
