SoftPertPop,RectifiedNashPertPop,NashPertPopulation,SelfPlayPertPopulation,FictitiousPertPopulation,SoftPertPop_std,RectifiedNashPertPop_std,NashPertPopulation_std,SelfPlayPertPopulation_std,FictitiousPertPopulation_std
-3.7166666666666663,-3.633333333333333,-3.85,-4.1,-4.1,0.35533630392754534,0.275781717224974,0.3624568939887887,0.38665229858362404,0.3309078421554859
-3.85,-3.9,-4.05,-4.3,-4.05,0.267161000147851,0.23345235059857505,0.25956694704834826,0.25592967784139453,0.26902602104629214
-3.291666666666667,-3.275,-3.7,-4.0,-3.7833333333333337,0.27230370095824175,0.3381475269760226,0.3248076353782343,0.282842712474619,0.29085601630742014
-3.45,-3.3,-3.3833333333333337,-3.9,-3.083333333333333,0.23953079134006972,0.20124611797498107,0.2791604476919242,0.22248595461286988,0.2644438608770405
-3.1333333333333333,-3.195,-2.8633333333333333,-4.3,-3.1448484848484846,0.2586288632169443,0.309859062944573,0.25813325585398283,0.292403830344269,0.2809843970845333
-2.65,-2.7249999999999996,-2.7833333333333337,-4.0,-2.2146825396825394,0.2551960031034968,0.22244693499549253,0.24068767221350482,0.282842712474619,0.26158558894781475
-3.2160256410256407,-3.4892857142857148,-3.426515151515151,-4.7,-2.316846769426861,0.29027390061238,0.26549207191446056,0.316732404007536,0.292403830344269,0.3963797243184176
-2.081331250448897,-2.248571428571428,-2.5196078431372544,-3.9,-1.1551815547340718,0.18659000243060983,0.2615050196142451,0.24345527904533176,0.2224859546128699,0.14406576282735858
