SoftPertPop,RectifiedNashPertPop,NashPertPopulation,SelfPlayPertPopulation,FictitiousPertPopulation,SoftPertPop_std,RectifiedNashPertPop_std,NashPertPopulation_std,SelfPlayPertPopulation_std,FictitiousPertPopulation_std
-8.516666666666667,-8.783333333333333,-8.783333333333335,-5.95,-4.216666666666667,0.5041356739785211,0.5256081134161543,0.40911489828653264,0.31996093511552315,0.17993054215446577
-7.5,-7.283333333333333,-6.916666666666666,-5.05,-3.6666666666666665,0.46992907266238937,0.5133089821064025,0.38792539374357937,0.048733971724044804,0.25495097567963926
-8.533333333333333,-7.933333333333333,-8.816666666666666,-5.0,-3.5166666666666666,0.5371736735503292,0.4913699669744218,0.5644441710410536,0.0,0.2929495595566657
-5.416666666666666,-4.9833333333333325,-5.683333333333334,-5.0,-3.3166666666666664,0.371090734636872,0.28623514032269964,0.3459889208245451,0.0,0.3940353904015334
-3.9333333333333336,-4.716666666666668,-4.7666666666666675,-5.0,-2.6999999999999997,0.22060522810365726,0.32255490488700783,0.2615126935521274,0.0,0.3879432948254164
-2.15,-2.9000000000000004,-2.7499999999999996,-5.0,-2.316666666666667,0.3041152924650635,0.2878078062411326,0.217146903679923,0.0,0.41731616045604764
-0.8666666666666666,-1.6833333333333331,-1.5000000000000004,-5.0,-1.5500000000000003,0.18012341448141728,0.04986091767217198,0.151840559652405,0.0,0.4097933083342815
-0.4166666666666667,-1.1666666666666667,-1.416666666666667,-5.0,-0.9333333333333332,0.14883809249576455,0.1707825127659933,0.12444320435890066,0.0,0.39271137266728373
