SoftPertPop,RectifiedNashPertPop,NashPertPopulation,SelfPlayPertPopulation,FictitiousPertPopulation,SoftPertPop_std,RectifiedNashPertPop_std,NashPertPopulation_std,SelfPlayPertPopulation_std,FictitiousPertPopulation_std
-6.616666666666665,-6.133333333333333,-6.250000000000001,-5.5,-4.216666666666667,0.5721669336828196,0.36392917503883143,0.430680985314085,0.21794494717703367,0.1904307981627154
-6.733333333333334,-6.416666666666667,-6.816666666666667,-5.45,-3.1833333333333336,0.4549725266430929,0.33155777106796264,0.4219498390409299,0.27816362091402247,0.22044777663252182
-6.200000000000001,-6.233333333333334,-7.0166666666666675,-5.0,-2.8499999999999996,0.4443472115862149,0.41972213030368877,0.44501872619774846,0.0,0.2891318422834507
-6.033333333333333,-6.4333333333333345,-6.4833333333333325,-5.0,-2.6499999999999995,0.2634177080017379,0.3951792842073919,0.39893956657340685,0.0,0.2910469607010754
-6.4833333333333325,-5.916666666666668,-7.7333333333333325,-5.0,-1.85,0.4017150731550908,0.3886407938787006,0.5220685353050455,0.0,0.3443794741592801
-4.25,-5.483333333333333,-5.033333333333333,-5.0,-1.7833333333333332,0.28074800879871703,0.28526303651191826,0.3273632029820497,0.0,0.38749551968736073
-3.7166666666666663,-3.4833333333333334,-3.9333333333333327,-5.0,-1.8166666666666664,0.20313514931908971,0.23976261408132654,0.27748873851023215,0.0,0.48331896530368246
-1.9333333333333336,-2.8,-2.1,-5.0,-1.5666666666666667,0.24106246309019394,0.22035325174717882,0.19163043135739746,0.0,0.45892386199794755
